"Rk" "Season" "Tm" "Lg" "G" "W" "L" "W/L%" "MP" "FG" "FGA" "2P" "2PA" "3P" "3PA" "FT" "FTA" "ORB" "DRB" "TRB" "AST" "STL" "BLK" "TOV" "PF" "PTS"
"4" 804 "1991-92" "MIL" "NBA" 82 31 51 0.378 242.4 40.5 88 36 75.7 4.5 12.3 19.5 25.7 15.8 26.5 42.3 24.6 10.5 3.9 16.5 23.2 105
"5" 805 "1991-92" "WSB" "NBA" 82 25 57 0.305 242.1 41 89 39.2 82.5 1.8 6.5 18.5 23.9 13 28.6 41.6 24.5 8.7 5.1 15.3 22.6 102.4
"6" 806 "1991-92" "ATL" "NBA" 82 38 44 0.463 242.7 42.6 91.2 40 83 2.6 8.2 18.5 25.3 15.7 30.5 46.2 25.9 9.7 3.9 15.3 21.6 106.2
"7" 807 "1991-92" "POR*" "NBA" 82 57 25 0.695 242.4 42.4 89.7 38.4 78.1 4 11.5 22.7 30 15.8 31.1 46.9 25.2 9.2 5 16.2 24.2 111.4
"8" 808 "1991-92" "PHI" "NBA" 82 35 47 0.427 240.9 38.9 82.5 36.1 74.2 2.8 8.3 21.4 27.6 12.9 28.2 41.1 21.4 8.4 5.9 15.1 19.3 101.9
"9" 809 "1991-92" "BOS*" "NBA" 82 51 31 0.622 241.2 43.2 87.8 41.9 83.4 1.3 4.4 18.9 23.4 13.4 31.5 44.9 25.3 7.8 5.9 14.2 20.6 106.6
"10" 810 "1991-92" "SAC" "NBA" 82 29 53 0.354 241.8 40.8 87.7 37.9 79.4 2.9 8.2 19.7 26.4 12.9 28.7 41.6 23.9 8.9 7.5 16.6 21.5 104.3
"11" 811 "1991-92" "UTA*" "NBA" 82 55 27 0.671 242.4 41.2 83.7 39.3 78.1 1.9 5.6 23.9 30.4 13.4 31 44.4 26.7 8.7 5.5 15.4 21.3 108.3
"12" 812 "1991-92" "PHO*" "NBA" 82 53 29 0.646 241.5 43.3 88 40.6 80.8 2.8 7.3 22.7 29.2 13.3 31.2 44.5 26.9 8.2 7.1 15.1 22.6 112.1
"13" 813 "1991-92" "ORL" "NBA" 82 21 61 0.256 240.3 39.3 86.6 36.9 79.2 2.4 7.4 20.6 27.7 14.3 28.4 42.7 21.9 7.8 4.5 16.9 24.1 101.6
"14" 814 "1991-92" "SAS*" "NBA" 82 47 35 0.573 241.2 41.2 86.5 39.7 81.5 1.4 4.9 20.1 27.4 15 31.1 46.1 24.5 8.9 7.4 16 21.9 104
"15" 815 "1991-92" "CHI*" "NBA" 82 67 15 0.817 241.8 44.4 87.4 42.7 81.9 1.7 5.5 19.4 26 14.3 29.7 44 27.8 8.2 5.9 13.3 20.6 109.9
"16" 816 "1991-92" "CLE*" "NBA" 82 57 25 0.695 241.5 41.8 85.7 38.7 77 3.1 8.6 22.2 27.5 12.7 29.9 42.6 27.6 7.5 7.6 13.1 19 108.9
"17" 817 "1991-92" "NYK*" "NBA" 82 51 31 0.622 242.1 40.4 84.7 37.9 77.2 2.5 7.5 18.3 25 14.5 30.4 44.8 26 7.7 4.7 15.1 23.2 101.6
"18" 818 "1991-92" "SEA*" "NBA" 82 47 35 0.573 242.1 41.2 86.9 38.7 79 2.5 7.9 21.6 27.6 15.6 27.5 43.2 22.9 9.5 5.5 16.1 23.8 106.5
"19" 819 "1991-92" "CHH" "NBA" 82 31 51 0.378 241.5 44.1 92.3 42.6 87.8 1.4 4.5 20 26.4 14.2 28.9 43.1 27.9 10 3.8 15.5 22.2 109.5
"20" 820 "1990-91" "CHI*" "NBA" 82 61 21 0.744 240.9 44.3 86.9 42.4 81.7 1.9 5.2 19.6 25.7 14 28.6 42.6 27 10 5.3 14.4 21.4 110
"21" 821 "1990-91" "CLE" "NBA" 82 33 49 0.402 241.8 39.7 83.6 37.8 77.8 2 5.8 20.3 26.5 12.3 28.4 40.7 27.3 7.8 5.5 15.6 20.4 101.7
"22" 822 "1990-91" "NYK*" "NBA" 82 39 43 0.476 243.4 40.3 83.2 38.1 76.4 2.3 6.8 20.2 26.2 12.8 29.7 42.5 26.5 7.8 5.1 16.8 21.5 103.1
"23" 823 "1990-91" "SEA*" "NBA" 82 41 41 0.5 242.4 42.7 86.8 41 81.6 1.7 5.2 19.6 26.1 14.9 26.5 41.4 24.9 10.5 4.6 17.1 24.1 106.6
"24" 824 "1990-91" "CHH" "NBA" 82 26 56 0.317 241.5 40.1 85.8 38.5 80.7 1.6 5.1 21 27 12.5 26.8 39.4 24.6 9.3 3.7 15.7 23.7 102.8
"25" 825 "1990-91" "DAL" "NBA" 82 28 54 0.341 241.5 39.6 84 37.2 76.7 2.4 7.3 18.4 24.2 12 28.8 40.8 22.2 7.1 4.8 14.5 22.4 99.9
"26" 826 "1990-91" "IND*" "NBA" 82 41 41 0.5 241.5 42.1 85.3 39 76.2 3 9.1 24.5 30.2 12.4 29 41.4 26.6 8 4.4 16.5 25.5 111.7
"27" 827 "1990-91" "GSW*" "NBA" 82 44 38 0.537 241.5 43.5 89.6 40.2 79.8 3.3 9.8 26.4 33.7 13.6 28.1 41.7 23.8 9.8 4.6 16.6 26.9 116.6
"28" 828 "1990-91" "DEN" "NBA" 82 20 62 0.244 240.6 47.6 108.1 43.9 95.2 3.7 12.9 21 27.6 18.5 30.9 49.4 24.5 10.4 5 16.2 27.3 119.9
"29" 829 "1990-91" "LAC" "NBA" 82 31 51 0.378 241.5 41.4 89.2 40 83.9 1.4 5.3 19.5 27.7 15.2 30.5 45.7 25.8 8.8 6.2 17.5 24.9 103.5
"30" 830 "1990-91" "HOU*" "NBA" 82 52 30 0.634 242.1 41.5 88.9 37.6 76.8 3.9 12.1 19.9 26.8 15.5 30.6 46.1 23.2 9.7 5 17.1 22.9 106.7
"31" 831 "1990-91" "DET*" "NBA" 82 50 32 0.61 241.5 39 83.8 37.4 78.5 1.6 5.4 20.6 27 14.7 29.9 44.6 22.3 5.9 4.5 14.4 22.8 100.1
"32" 832 "1990-91" "LAL*" "NBA" 82 58 24 0.707 241.8 40.8 84.3 38 75.2 2.8 9.1 22 27.6 13.1 29.8 42.9 25.5 7.8 4.7 14.7 18.6 106.3
"33" 833 "1990-91" "MIN" "NBA" 82 29 53 0.354 242.7 39.8 88.7 38.5 84.1 1.3 4.6 18.7 25.4 15.5 25.8 41.3 23 8.7 5.4 13 22.7 99.6
"34" 834 "1990-91" "NJN" "NBA" 82 26 56 0.317 241.8 40.4 91 38.4 83.8 2 7.1 20.2 27.4 17.1 28.6 45.7 21.7 9.1 7.3 17.4 23.8 102.9
"35" 835 "1990-91" "MIA" "NBA" 82 24 58 0.293 241.2 40 87.1 38.3 81.4 1.7 5.7 20.1 28.1 15 28.1 43.1 23.2 9.2 4.7 18.9 25.4 101.8
"36" 836 "1990-91" "MIL*" "NBA" 82 48 34 0.585 242.1 40.7 84.7 37.6 75.5 3.1 9.2 21.9 27.3 13.2 26.4 39.5 25.3 10.9 4 16.1 24.8 106.4
"37" 837 "1990-91" "WSB" "NBA" 82 30 52 0.366 242.1 41.3 88.6 40.7 85.2 0.7 3.5 18 24.7 14.3 29.1 43.5 25.4 7.2 5.7 16.6 23.5 101.4
"38" 838 "1990-91" "ATL*" "NBA" 82 43 39 0.524 240.9 40.8 88.1 37.5 77.9 3.3 10.2 24.8 31 15.1 29.5 44.6 22.7 8.9 4.6 15 21.6 109.8
"39" 839 "1990-91" "POR*" "NBA" 82 63 19 0.768 242.7 43.6 89.9 39.5 78.8 4.2 11 23.3 31 14.7 31.2 45.9 27.5 8.8 5 16 24.1 114.7
"40" 840 "1990-91" "PHI*" "NBA" 82 44 38 0.537 244.9 40.1 84.5 37.7 76.9 2.4 7.5 22.8 28.9 12 30.4 42.4 22.2 8.3 5.8 15 19.9 105.4
"41" 841 "1990-91" "BOS*" "NBA" 82 56 26 0.683 241.5 45.1 88 43.7 83.8 1.3 4.2 20.1 24.4 13.3 32.9 46.2 26.3 8.2 6.9 16.1 20.7 111.5
"42" 842 "1990-91" "SAC" "NBA" 82 25 57 0.305 240.3 37.6 83.1 35 76.1 2.6 7 18.8 25.7 12.5 27 39.6 24.3 7.7 6.3 15.5 25.3 96.7
"43" 843 "1990-91" "UTA*" "NBA" 82 54 28 0.659 241.2 39.2 79.7 37.4 74.1 1.8 5.6 23.8 30.1 10.6 30.2 40.7 27 8 5.5 15.9 21.9 104
"44" 844 "1990-91" "PHO*" "NBA" 82 55 27 0.671 240.6 43.6 87.8 41.9 82.5 1.7 5.3 25.2 32.7 13.8 31.7 45.5 26.9 8.4 6.5 15.9 22.6 114
"45" 845 "1990-91" "ORL" "NBA" 82 31 51 0.378 241.2 40.2 88.5 36.9 79.3 3.3 9.2 22.2 29.8 15 29.6 44.7 22.1 7.3 3.7 17 24.1 105.9
"46" 846 "1990-91" "SAS*" "NBA" 82 55 27 0.671 241.8 41.6 85.2 40.6 81.6 1 3.6 23 30 13.8 32.4 46.2 26.1 8.2 7 17.6 23.1 107.1
"47" 847 "1989-90" "MIA" "NBA" 82 18 64 0.22 240.6 41.3 89.6 40.2 85.9 1.1 3.7 17 24.7 15.1 28.2 43.4 23.9 9 4.7 19 25.9 100.6
"48" 848 "1989-90" "MIL*" "NBA" 82 44 38 0.537 241.8 41.2 87.1 38.7 79 2.5 8.2 21 27.7 13.5 27.4 40.9 25 10.1 4 16 25.4 106
"49" 849 "1989-90" "WSB" "NBA" 82 31 51 0.378 241.8 43.9 92.5 43.4 90 0.5 2.4 19.5 25.5 14.6 29.9 44.5 27 6.8 5.2 14.6 23.5 107.7
"50" 850 "1989-90" "ATL" "NBA" 82 41 41 0.5 240.6 41.7 85.6 40.2 80.6 1.5 5 23.7 31 15.5 26.7 42.2 22.2 8.7 4.3 15.5 22.8 108.5
"51" 851 "1989-90" "POR*" "NBA" 82 59 23 0.72 242.4 43.6 92 41.2 85.1 2.3 6.9 24.8 33.3 16.5 31.1 47.6 25.4 9.1 4.4 16.5 25 114.2
"52" 852 "1989-90" "PHI*" "NBA" 82 53 29 0.646 241.5 41.9 85.7 39.6 79.1 2.3 6.6 24.1 30.6 13.5 29.3 42.9 23.6 8.4 4.5 14.7 20.7 110.2
"53" 853 "1989-90" "BOS*" "NBA" 82 52 30 0.634 240.3 43.5 87.2 42.2 82.2 1.3 4.9 21.8 26.3 13 33 46 29.5 6.6 5.5 15.3 20.9 110
"54" 854 "1989-90" "SAC" "NBA" 82 23 59 0.28 240.9 40.3 86 37.7 78.1 2.6 7.9 18.5 24 11.6 28.8 40.4 25 6.7 4.8 15.1 22.7 101.7
"55" 855 "1989-90" "UTA*" "NBA" 82 55 27 0.671 241.8 40.6 80.4 37.9 72.7 2.8 7.7 22.9 30.3 11.6 30.5 42.1 27 8.3 6 17.2 24.8 106.8
"56" 856 "1989-90" "PHO*" "NBA" 82 54 28 0.659 242.1 43.2 87.1 41.1 80.4 2.1 6.6 26.3 33.1 12.8 32.3 45.2 25.7 8.1 6.1 15.5 22.3 114.9
"57" 857 "1989-90" "ORL" "NBA" 82 18 64 0.22 241.5 42.2 91.8 40.7 87 1.4 4.8 25.1 33.2 15.9 30.1 46 24.3 7.5 3.6 17.2 24.1 110.9
"58" 858 "1989-90" "SAS*" "NBA" 82 56 26 0.683 240.6 41.3 85.3 40.7 82.6 0.7 2.8 23 30.9 14.2 30.2 44.4 24.8 9.7 6.8 17.1 22.6 106.3
"59" 859 "1989-90" "CHI*" "NBA" 82 55 27 0.671 241.8 43.1 86.5 40 78.3 3 8.2 20.3 26.1 13.1 27.8 40.9 26.5 9.9 4.7 15.2 23.2 109.5
"60" 860 "1989-90" "CLE*" "NBA" 82 42 40 0.512 242.4 39.2 85.1 35 74.7 4.2 10.4 20 26.8 13.8 29 42.8 25.7 7.9 6.2 15.2 20.3 102.6
"61" 861 "1989-90" "NYK*" "NBA" 82 45 37 0.549 241.8 41.9 86.5 39 77.8 2.9 8.7 21.6 28.6 14.5 29.6 44.1 26.1 8.7 6 17.2 22.3 108.3
"62" 862 "1989-90" "SEA" "NBA" 82 41 41 0.5 242.7 42.3 88.3 39.5 80.4 2.8 7.9 19.6 26.4 16.1 27.5 43.6 22.9 8.5 4.1 16.3 25.2 106.9
"63" 863 "1989-90" "CHH" "NBA" 82 19 63 0.232 240.9 39.9 87.6 37.4 80.1 2.5 7.5 18.1 24 11.7 27 38.7 25.4 9.5 3.2 15 23 100.4
"64" 864 "1989-90" "DAL*" "NBA" 82 47 35 0.573 242.1 39.6 83.3 37.7 77.4 1.9 5.9 21.2 27.6 12.7 29.5 42.2 21.7 8.1 4.9 15 21.1 102.2
"65" 865 "1989-90" "IND*" "NBA" 82 42 40 0.512 242.4 41.2 83 37.6 73.6 3.6 9.4 23.2 28.5 11.5 29.1 40.6 24.7 6.7 4.3 16.4 24 109.3
"66" 866 "1989-90" "GSW" "NBA" 82 37 45 0.451 240.3 42.5 87.9 39.6 78.8 3 9.1 28.2 34.9 11.2 29.1 40.2 24.1 9.2 6 17.3 24.5 116.3
"67" 867 "1989-90" "DEN*" "NBA" 82 43 39 0.524 241.5 45.3 97.7 42.5 89.5 2.8 8.3 21.2 26.8 14.3 30.9 45.1 27.7 9.9 4 13.9 25 114.6
"68" 868 "1989-90" "LAC" "NBA" 82 30 52 0.366 241.5 40.5 83.6 39.8 80.8 0.7 2.8 22.1 30 12.9 28.8 41.7 24.1 9.5 6.2 18.9 22.7 103.8
"69" 869 "1989-90" "HOU*" "NBA" 82 41 41 0.5 241.5 42.5 88.4 40.6 82.4 1.9 6 19.9 27.6 14.8 32.2 47 26.8 9.9 6.7 18.5 23.6 106.7
"70" 870 "1989-90" "DET*" "NBA" 82 59 23 0.72 241.5 40.6 85.1 38.5 78.5 2.2 6.6 20.9 27.5 14.5 30 44.4 24.3 6.2 5.1 15 23.9 104.3
"71" 871 "1989-90" "LAL*" "NBA" 82 63 19 0.768 242.1 41.9 85.5 38.1 75.2 3.8 10.3 23.2 29.5 13.4 30 43.4 27.2 8 5.4 15 21.2 110.7
"72" 872 "1989-90" "MIN" "NBA" 82 22 60 0.268 242.1 37.4 83.9 36.5 80.3 0.9 3.6 19.5 26.1 14.6 25 39.6 22.5 9.6 4.2 14.6 23.2 95.2
"73" 873 "1989-90" "NJN" "NBA" 82 17 65 0.207 240.3 38.5 90.4 36.8 84.3 1.7 6.2 21.4 28.7 16.6 28.3 45 18 9.4 5.9 16.6 23.8 100.1
"74" 874 "1988-89" "CHH" "NBA" 82 20 62 0.244 241.2 41.8 90.6 40.1 85.4 1.6 5.2 19.3 25.1 13.9 26.8 40.7 28.3 8.6 3.2 16.1 25.2 104.5
"75" 875 "1988-89" "DAL" "NBA" 82 38 44 0.463 241.2 39.6 84.4 37 76 2.6 8.3 21.8 27.6 12.8 29.2 42 22.8 7.1 5.8 15 21.2 103.5
"76" 876 "1988-89" "IND" "NBA" 82 28 54 0.341 242.1 41.3 84.7 38.8 77.2 2.5 7.5 21.9 27.7 13 30.5 43.4 24.5 6.9 5.1 18.9 25.7 106.9
"77" 877 "1988-89" "GSW*" "NBA" 82 43 39 0.524 242.7 45.5 97.3 43.1 89.6 2.4 7.7 23.2 29.1 16.1 31.2 47.4 24.5 10.1 7.8 18.1 23.7 116.6
"78" 878 "1988-89" "DEN*" "NBA" 82 44 38 0.537 242.4 46.5 99.3 43.7 91 2.8 8.2 22.2 28.2 14.7 30.6 45.4 27.8 9.9 5.3 14.9 25.5 118
"79" 879 "1988-89" "LAC" "NBA" 82 21 61 0.256 242.1 43 90.6 42.3 87.7 0.7 2.9 19.6 27.1 14.1 29.1 43.2 26.9 9.9 6.5 20.3 23.6 106.2
"80" 880 "1988-89" "HOU*" "NBA" 82 45 37 0.549 242.1 41.6 87.8 39.6 81.4 2 6.4 23.3 30.8 14.8 31.1 45.9 24.6 9.6 6.1 19.1 24.7 108.5
"81" 881 "1988-89" "DET*" "NBA" 82 63 19 0.768 241.8 41.4 83.9 39.9 79 1.5 4.9 22.3 29 14.1 31 45.1 24.7 6.4 5 16.3 23.6 106.6
"82" 882 "1988-89" "LAL*" "NBA" 82 57 25 0.695 241.5 43.7 87.1 40.9 79 2.8 8.1 24.5 30.6 13.3 31.9 45.2 27.8 8.8 5.1 16.4 20.4 114.7
"83" 883 "1988-89" "NJN" "NBA" 82 26 56 0.317 241.5 40.6 88.1 38.4 81.2 2.3 6.9 20.2 27.6 14.7 29.5 44.2 21.9 9.4 5.3 17.7 24 103.7
"84" 884 "1988-89" "MIA" "NBA" 82 15 67 0.183 242.1 39.3 86.8 38.1 83.1 1.2 3.6 18 25.6 16 27 42.9 23.9 9.1 5 21.1 25.9 97.8
"85" 885 "1988-89" "MIL*" "NBA" 82 49 33 0.598 240.9 41.5 87.4 39.3 80.5 2.2 6.9 23.8 29 13.8 27.7 41.5 25.3 10 3.9 15.9 23.8 108.9
"86" 886 "1988-89" "WSB" "NBA" 82 40 42 0.488 242.1 42.9 92.6 42.3 89.6 0.6 3 21.8 28.3 15.3 28.7 44 25 8.5 4 15.7 25 108.3
"87" 887 "1988-89" "ATL*" "NBA" 82 52 30 0.634 241.5 41.6 88.2 40.3 83.3 1.3 4.8 26.4 33 16.7 28.2 45 24.3 10 5.8 16 22.9 111
"88" 888 "1988-89" "POR*" "NBA" 82 39 43 0.476 241.8 45.1 95.1 42.4 87.2 2.6 7.9 21.8 29.5 16.9 29 45.9 27 10.1 4.7 17.5 24.7 114.6
"89" 889 "1988-89" "PHI*" "NBA" 82 46 36 0.561 241.2 42.7 87.8 40.2 79.9 2.5 7.9 24 30.5 13.9 28.7 42.7 25.7 8.4 4.3 14.8 21 111.9
"90" 890 "1988-89" "BOS*" "NBA" 82 42 40 0.512 241.2 42.9 87.1 42 83.3 1 3.8 22.4 28.6 14.4 29.8 44.2 26.7 7.8 5.1 16.3 22.9 109.2
"91" 891 "1988-89" "SAC" "NBA" 82 27 55 0.329 241.2 41 89.6 37.3 79.6 3.7 10 19.8 25.7 13.9 29.9 43.8 24 7.6 5 16.7 22.9 105.5
"92" 892 "1988-89" "UTA*" "NBA" 82 51 31 0.622 240.6 38.8 80.4 37.4 75.8 1.4 4.6 25.7 33.4 12.8 31.8 44.6 25.7 8.8 7.1 18.7 23.1 104.7
"93" 893 "1988-89" "PHO*" "NBA" 82 55 27 0.671 240.9 45.8 92 43.7 86.1 2 5.9 25 31.6 13.4 31.9 45.3 27.8 8.5 5.1 15.6 23.6 118.6
"94" 894 "1988-89" "SAS" "NBA" 82 21 61 0.256 240.9 42.3 90.4 41.5 86.8 0.8 3.6 20.1 28.9 15.8 26.6 42.4 24.8 11.7 5.2 20.9 26.3 105.5
"95" 895 "1988-89" "CHI*" "NBA" 82 47 35 0.573 241.2 42 85 39.9 78.5 2.1 6.5 20.2 25.7 12.4 29.9 42.3 27 8.8 4.6 16.2 22.6 106.4
"96" 896 "1988-89" "CLE*" "NBA" 82 57 25 0.695 240.9 42.3 84.2 40.2 78.4 2.1 5.8 22.2 29.7 12.6 30.2 42.8 27.6 9.6 7.1 16.1 19.4 108.8
"97" 897 "1988-89" "NYK*" "NBA" 82 52 30 0.634 241.5 45.1 92.8 40.4 78.8 4.7 14 21.7 28.9 16.1 27.6 43.7 25.4 11 5.4 19.2 25 116.7
"98" 898 "1988-89" "SEA*" "NBA" 82 47 35 0.573 241.2 43.5 91.2 39.9 81.8 3.6 9.4 21.6 29 17 27.3 44.3 25.4 10.5 6 17.1 24.7 112.1
"99" 899 "1987-88" "ATL*" "NBA" 82 50 32 0.61 241.2 42 86.6 41 83.2 1 3.4 22.8 29.8 15 29 44 25.1 7.7 6.5 14.9 25 107.9
"100" 900 "1987-88" "POR*" "NBA" 82 53 29 0.646 240.6 44.6 91 43.2 86.3 1.4 4.6 25.4 32.9 15.3 30.4 45.6 28.1 8.9 4.2 16.5 25.5 116.1
"1" 901 "1987-88" "PHI" "NBA" 82 36 46 0.439 242.7 39.2 82.7 37.3 77 1.9 5.7 25.5 33.3 14.9 28.1 43 23.1 8.2 5.7 17.5 22.8 105.7
"2" 902 "1987-88" "BOS*" "NBA" 82 57 25 0.695 241.2 43.9 84.2 40.6 75.6 3.3 8.6 22.5 28 11.3 29.8 41.1 29.9 7.6 5.1 15.9 22 113.6
"3" 903 "1987-88" "SAC" "NBA" 82 24 58 0.293 241.2 42.2 89.5 40.4 84 1.8 5.5 21.9 28.3 15 30 45 25.8 7.1 6 17.8 23.1 108
"4" 904 "1987-88" "UTA*" "NBA" 82 47 35 0.573 240.3 42.5 86.5 40.9 81.6 1.6 4.9 22 29.3 13 31.1 44.1 29.4 9.4 7.6 18.1 24.2 108.5
"5" 905 "1987-88" "PHO" "NBA" 82 28 54 0.341 240.6 43.3 89 41.9 84.7 1.4 4.4 20.5 26.8 13.6 29 42.6 28.4 8.2 4.3 17.2 24.9 108.5
"6" 906 "1987-88" "SAS*" "NBA" 82 31 51 0.378 241.5 45.2 92.2 43.6 87.2 1.6 5 21.6 29.4 14.4 28.5 42.9 28.6 9 5.7 17.3 24.3 113.6
"7" 907 "1987-88" "WSB*" "NBA" 82 38 44 0.463 242.4 40.9 87.4 40.6 85.7 0.4 1.7 23.3 30.2 15 28 43 22.9 8.5 6.1 16.9 23.4 105.5
"8" 908 "1987-88" "CHI*" "NBA" 82 50 32 0.61 242.1 41.9 85.5 41.2 82.6 0.7 3 20.5 27.1 14.3 30 44.3 26.2 8.7 5.8 15.4 22.5 105
"9" 909 "1987-88" "CLE*" "NBA" 82 42 40 0.512 241.2 40.4 82.4 38.9 78.3 1.5 4.1 22.1 29.7 12.4 27.9 40.3 25.2 8.9 6.4 17.5 22.4 104.5
"10" 910 "1987-88" "NYK*" "NBA" 82 38 44 0.463 241.5 41 88.2 38.8 81.3 2.2 6.9 21.3 28.1 15.7 26.8 42.4 24.5 9.6 5.4 18.5 28.8 105.5
"11" 911 "1987-88" "SEA*" "NBA" 82 44 38 0.537 242.1 43.2 90.8 40.5 83 2.7 7.8 22.3 29.8 16 28.2 44.2 26.2 9.5 5.5 16.8 29 111.4
"12" 912 "1987-88" "DAL*" "NBA" 82 53 29 0.646 240.9 41.6 87.7 39.7 81.3 1.9 6.4 24.1 30.6 16.4 30.4 46.8 24.2 7.9 5.4 15.3 21.1 109.3
"13" 913 "1987-88" "IND" "NBA" 82 38 44 0.463 240.3 41.9 87.2 39.9 81.3 2 5.9 18.9 24.2 13.1 30 43.1 24.1 7.5 4.2 16.1 24.9 104.6
"14" 914 "1987-88" "GSW" "NBA" 82 20 62 0.244 241.2 42.2 90.3 41.1 86.5 1.1 3.8 21.4 26.9 13.9 27.5 41.4 24.5 9 3.5 17 26.3 107
"15" 915 "1987-88" "DEN*" "NBA" 82 54 28 0.659 241.2 46 97.1 43.6 90.2 2.3 6.9 22.5 27.9 14.2 29.8 44 28 10.1 4.9 14.5 24.2 116.7
"16" 916 "1987-88" "LAC" "NBA" 82 17 65 0.207 241.5 38.9 87.7 37.9 83.9 1 3.9 20 28.1 14.5 28.7 43.2 23 8.8 6.3 18.7 23.3 98.8
"17" 917 "1987-88" "HOU*" "NBA" 82 46 36 0.561 240 42.3 89.7 41.4 86.1 0.8 3.5 23.6 30.3 15.1 30.9 46 23.6 8.7 6.1 16.7 22.7 109
"18" 918 "1987-88" "DET*" "NBA" 82 54 28 0.659 241.2 42.2 85.6 41.5 83.1 0.7 2.5 24.1 31.9 14.4 30.3 44.7 24.5 7.2 4.8 16.4 23.9 109.2
"19" 919 "1987-88" "LAL*" "NBA" 82 62 20 0.756 241.5 43.6 86.3 41.9 80.5 1.7 5.8 23.9 30.2 13.1 30.4 43.5 28.6 8.2 4.9 16.1 20.9 112.8
"20" 920 "1987-88" "NJN" "NBA" 82 19 63 0.232 241.2 39.1 83.6 37.5 78.1 1.7 5.5 20.5 28.1 13.1 27.6 40.7 21.9 8.9 4.7 18.3 24.9 100.4
"21" 921 "1987-88" "MIL*" "NBA" 82 42 40 0.512 241.2 41 86.3 39.4 81.3 1.6 5 22.3 28.8 13.6 28.5 42.1 26.8 8.2 4.6 15.5 24.3 106.1
"22" 922 "1986-87" "NJN" "NBA" 82 24 58 0.293 242.1 41.1 86.4 39.4 80.9 1.8 5.5 24.4 31.8 14.3 29.4 43.6 24.3 7.8 4.8 19.7 28.7 108.5
"23" 923 "1986-87" "MIL*" "NBA" 82 50 32 0.61 241.2 42.2 88.8 39.9 81.8 2.3 7 23.8 31.1 13.6 28.3 42 24.9 10.3 4.8 15.4 26.6 110.4
"24" 924 "1986-87" "ATL*" "NBA" 82 57 25 0.695 240.6 41.9 87.1 40.2 81.9 1.6 5.2 24.6 32.5 16.5 30.2 46.7 25.3 8.5 6.2 15.6 26.2 110
"25" 925 "1986-87" "POR*" "NBA" 82 49 33 0.598 241.5 44.5 88.4 43.3 84.3 1.2 4.1 27.7 35.7 14.4 29.4 43.8 28.8 9.4 4.7 18.9 25.4 117.9
"26" 926 "1986-87" "PHI*" "NBA" 82 45 37 0.549 242.4 40.7 82.8 39.6 78.7 1.1 4.1 24 31.9 14.4 28.4 42.7 23.7 9.4 6.6 18.5 21.6 106.5
"27" 927 "1986-87" "BOS*" "NBA" 82 59 23 0.72 241.5 44.5 86 41.9 79.1 2.5 6.9 21.2 26.3 11.4 31.5 42.9 29.5 6.8 6.4 15.9 20.9 112.6
"28" 928 "1986-87" "SAC" "NBA" 82 29 53 0.354 241.2 43 90.4 42 86.7 0.9 3.7 24.1 30.2 15.6 29.8 45.4 26.6 6.3 4.8 17.1 24.5 110.9
"29" 929 "1986-87" "UTA*" "NBA" 82 44 38 0.537 240.9 42.5 91.6 40.8 86.2 1.7 5.5 21.2 29.1 14.6 30 44.5 27.3 10.2 7.7 17.1 24.9 107.9
"30" 930 "1986-87" "PHO" "NBA" 82 36 46 0.439 242.1 43.6 87.7 42.9 84.6 0.7 3.1 23.2 30.5 13.6 28.9 42.4 28.7 8.6 4.8 18.3 25 111.1
"31" 931 "1986-87" "SAS" "NBA" 82 28 54 0.341 241.5 43.1 90.9 41.6 86 1.4 4.9 20.7 28 15.7 28.6 44.3 27.1 9.6 4 17.1 23.5 108.3
"32" 932 "1986-87" "WSB*" "NBA" 82 42 40 0.512 240.3 40.9 90.2 40.4 87.5 0.5 2.7 23.6 30.9 15.9 28.2 44.1 21.3 9.2 8.4 15.9 21.6 106
"33" 933 "1986-87" "CHI*" "NBA" 82 40 42 0.488 241.8 41.2 87.3 40.3 83.6 1 3.6 21.4 27.5 15.2 29.3 44.5 26.1 8.3 5.3 15.3 23.4 104.8
"34" 934 "1986-87" "CLE" "NBA" 82 31 51 0.378 240.9 40.8 86.9 39.9 82.7 1 4.1 21.7 31.1 15.3 29.5 44.8 23.3 8.2 6.8 19.7 22.6 104.4
"35" 935 "1986-87" "NYK" "NBA" 82 24 58 0.293 241.2 40.6 85.6 39.1 81.1 1.5 4.6 21 28.8 13.5 26.4 39.9 23.7 8.6 4.8 17.3 24.7 103.8
"36" 936 "1986-87" "SEA*" "NBA" 82 39 43 0.476 242.1 43.8 90.9 41.5 83.9 2.3 7 23.8 31.4 16.7 29.2 46 26.6 8.6 5.5 18.4 27.1 113.7
"37" 937 "1986-87" "IND*" "NBA" 82 41 41 0.5 243 42.1 89.3 41 85.5 1.1 3.9 20.7 26.5 13.8 30 43.9 26.5 8.5 3.8 15.6 25.6 106.1
"38" 938 "1986-87" "GSW*" "NBA" 82 42 40 0.512 242.7 43.3 90.4 41.9 86 1.4 4.4 24 30.8 14.5 28.7 43.2 25.4 8.7 3.9 16.5 26.1 112
"39" 939 "1986-87" "DEN*" "NBA" 82 37 45 0.451 241.2 45.7 97 44.4 92.2 1.3 4.8 24.1 31.3 15.8 28.9 44.7 28.3 9.2 5.1 14.8 26.6 116.7
